Job ID,Client ID,Client Email,Client First Name,Client Last Name,Cleaner ID,Cleaner Email,Cleaner First Name,Cleaner Last Name,Property ID,Property Type,Property Size (sqft),Latitude,Longitude,Address,City,Scheduled Date,Start Time,End Time,Client Budget,Services Description,Winning Bid Amount,Bid Estimated Duration (hrs),Total Bids Received,Job Status,Review Overall Rating,Review Comment,Job Created At,Job Completed At
202,1482,client_162@synthetic.test,Client162,Test,1160,cleaner_40@synthetic.test,Cleaner40,TestPremium,443,house,2479,37.90516351,23.7541587,"122 Synthetic St, Athens",Athens,2024-12-29,09:00,,97.0,Regular cleaning service needed for 2479sqft space,440.0,6.0,6,completed,9,Excellent service! Very thorough and professional.,2025-11-08 17:27:07,2025-11-08 17:27:07
203,1531,client_211@synthetic.test,Client211,Test,1154,cleaner_34@synthetic.test,Cleaner34,TestExperienced,508,office,4308,37.85781893,23.79655564,"135 Synthetic St, Athens",Athens,2025-07-31,14:00,,123.0,Regular cleaning service needed for 4308sqft space,490.0,8.0,5,completed,8,"Quality work, would use again.",2025-11-08 17:27:07,2025-11-08 17:27:07
204,1478,client_158@synthetic.test,Client158,Test,1138,cleaner_18@synthetic.test,Cleaner18,TestAverage,437,apartment,1472,37.86804948,23.71231953,"93 Synthetic St, Athens",Athens,2025-04-26,11:00,,186.0,Regular cleaning service needed for 1472sqft space,70.0,5.0,8,completed,8,"Good job overall, minor issues but satisfied.",2025-11-08 17:27:07,2025-11-08 17:27:07
205,1681,client_361@synthetic.test,Client361,Test,1271,cleaner_151@synthetic.test,Cleaner151,TestBudget,703,apartment,1049,37.92302687,23.83532502,"42 Synthetic St, Athens",Athens,2025-07-25,10:00,,60.0,Deep cleaning required for apartment in Athens,55.0,3.0,5,completed,6,Acceptable service but room for improvement.,2025-11-08 17:27:07,2025-11-08 17:27:07
206,1513,client_193@synthetic.test,Client193,Test,1193,cleaner_73@synthetic.test,Cleaner73,TestExperienced,479,office,3413,38.10118277,23.76634121,"177 Synthetic St, Athens",Athens,2025-07-17,08:00,,186.0,Deep cleaning required for office in Athens,440.0,5.0,5,completed,8,"Good job overall, minor issues but satisfied.",2025-11-08 17:27:07,2025-11-08 17:27:07
207,1743,client_423@synthetic.test,Client423,Test,1280,cleaner_160@synthetic.test,Cleaner160,TestPremium,789,house,2931,37.85908428,23.73873005,"100 Synthetic St, Athens",Athens,2025-05-17,14:00,,138.0,Need thorough cleaning of 2931sqft house,715.0,8.0,7,completed,9,Outstanding work. Will definitely hire again!,2025-11-08 17:27:07,2025-11-08 17:27:07
209,1650,client_330@synthetic.test,Client330,Test,1257,cleaner_137@synthetic.test,Cleaner137,TestAverage,666,house,1524,38.08966229,23.71026684,"10 Synthetic St, Athens",Athens,2025-04-01,14:00,,118.0,Deep cleaning required for house in Athens,130.0,8.0,6,completed,7,"Good job overall, minor issues but satisfied.",2025-11-08 17:27:07,2025-11-08 17:27:07
210,1473,client_153@synthetic.test,Client153,Test,1233,cleaner_113@synthetic.test,Cleaner113,TestBudget,430,apartment,480,38.09713398,23.65121649,"138 Synthetic St, Athens",Athens,2024-12-04,11:00,,162.0,Need thorough cleaning of 480sqft apartment,10.0,2.0,4,completed,5,Got the job done but not exceptional.,2025-11-08 17:27:07,2025-11-08 17:27:07
211,1493,client_173@synthetic.test,Client173,Test,1261,cleaner_141@synthetic.test,Cleaner141,TestBudget,455,apartment,824,37.83427428,23.58469604,"161 Synthetic St, Athens",Athens,2025-04-05,12:00,,166.0,Need thorough cleaning of 824sqft apartment,30.0,5.0,6,completed,6,"Average cleaning, met basic expectations.",2025-11-08 17:27:07,2025-11-08 17:27:07
212,1652,client_332@synthetic.test,Client332,Test,1279,cleaner_159@synthetic.test,Cleaner159,TestAverage,669,office,4650,37.99561772,23.71844551,"144 Synthetic St, Athens",Athens,2025-11-01,12:00,,115.0,Deep cleaning required for office in Athens,455.0,8.0,3,completed,7,"Quality work, would use again.",2025-11-08 17:27:07,2025-11-08 17:27:07
213,1331,client_11@synthetic.test,Client11,Test,1139,cleaner_19@synthetic.test,Cleaner19,TestAverage,245,apartment,1024,38.00561558,23.69572451,"141 Synthetic St, Athens",Athens,2025-01-01,11:00,,176.0,Need thorough cleaning of 1024sqft apartment,45.0,4.0,3,completed,8,"Quality work, would use again.",2025-11-08 17:27:07,2025-11-08 17:27:07
214,1629,client_309@synthetic.test,Client309,Test,1156,cleaner_36@synthetic.test,Cleaner36,TestBudget,636,office,1454,38.06069202,23.61169002,"118 Synthetic St, Athens",Athens,2025-07-06,12:00,,50.0,Regular cleaning service needed for 1454sqft space,65.0,5.0,4,completed,7,Professional and on time. Recommended.,2025-11-08 17:27:07,2025-11-08 17:27:07
215,1621,client_301@synthetic.test,Client301,Test,1310,cleaner_190@synthetic.test,Cleaner190,TestBudget,628,office,1697,37.83906352,23.65536116,"149 Synthetic St, Athens",Athens,2025-10-31,09:00,,124.0,Regular cleaning service needed for 1697sqft space,115.0,6.0,5,completed,6,Acceptable service but room for improvement.,2025-11-08 17:27:07,2025-11-08 17:27:07
216,1541,client_221@synthetic.test,Client221,Test,1275,cleaner_155@synthetic.test,Cleaner155,TestAverage,522,office,597,37.95082115,23.65628755,"136 Synthetic St, Athens",Athens,2025-01-28,15:00,,112.0,Regular cleaning service needed for 597sqft space,25.0,3.0,6,completed,6,"Average cleaning, met basic expectations.",2025-11-08 17:27:07,2025-11-08 17:27:07
217,1628,client_308@synthetic.test,Client308,Test,1282,cleaner_162@synthetic.test,Cleaner162,TestAverage,635,apartment,1489,38.08327207,23.81603202,"144 Synthetic St, Athens",Athens,2024-12-12,15:00,,45.0,Deep cleaning required for apartment in Athens,90.0,4.0,4,completed,8,Professional and on time. Recommended.,2025-11-08 17:27:07,2025-11-08 17:27:07
218,1640,client_320@synthetic.test,Client320,Test,1202,cleaner_82@synthetic.test,Cleaner82,TestPremium,652,office,3836,38.05465233,23.78361397,"114 Synthetic St, Athens",Athens,2025-08-19,10:00,,185.0,Regular cleaning service needed for 3836sqft space,650.0,5.0,5,completed,10,"Perfect cleaning, exceeded expectations.",2025-11-08 17:27:07,2025-11-08 17:27:07
219,1675,client_355@synthetic.test,Client355,Test,1294,cleaner_174@synthetic.test,Cleaner174,TestBudget,696,apartment,883,38.06575727,23.6715231,"150 Synthetic St, Athens",Athens,2025-08-15,09:00,,91.0,Need thorough cleaning of 883sqft apartment,25.0,4.0,8,completed,7,"Quality work, would use again.",2025-11-08 17:27:08,2025-11-08 17:27:08
221,1725,client_405@synthetic.test,Client405,Test,1189,cleaner_69@synthetic.test,Cleaner69,TestBudget,766,apartment,1297,37.88220003,23.79536274,"121 Synthetic St, Athens",Athens,2025-07-09,10:00,,178.0,Need thorough cleaning of 1297sqft apartment,60.0,6.0,7,completed,6,"Average cleaning, met basic expectations.",2025-11-08 17:27:08,2025-11-08 17:27:08
222,1628,client_308@synthetic.test,Client308,Test,1157,cleaner_37@synthetic.test,Cleaner37,TestAverage,635,apartment,1489,38.08327207,23.81603202,"144 Synthetic St, Athens",Athens,2025-01-17,13:00,,117.0,Deep cleaning required for apartment in Athens,65.0,6.0,8,completed,7,"Good job overall, minor issues but satisfied.",2025-11-08 17:27:08,2025-11-08 17:27:08
223,1677,client_357@synthetic.test,Client357,Test,1201,cleaner_81@synthetic.test,Cleaner81,TestAverage,699,house,2286,37.97625624,23.65140401,"72 Synthetic St, Athens",Athens,2025-05-02,14:00,,192.0,Deep cleaning required for house in Athens,230.0,6.0,7,completed,6,Acceptable service but room for improvement.,2025-11-08 17:27:08,2025-11-08 17:27:08
224,1671,client_351@synthetic.test,Client351,Test,1177,cleaner_57@synthetic.test,Cleaner57,TestExperienced,692,apartment,571,38.12293607,23.72325259,"6 Synthetic St, Athens",Athens,2024-12-17,11:00,,126.0,Deep cleaning required for apartment in Athens,30.0,4.0,5,completed,8,"Quality work, would use again.",2025-11-08 17:27:08,2025-11-08 17:27:08
225,1618,client_298@synthetic.test,Client298,Test,1135,cleaner_15@synthetic.test,Cleaner15,TestAverage,623,house,2029,37.90115607,23.81486586,"40 Synthetic St, Athens",Athens,2025-01-06,16:00,,130.0,Need thorough cleaning of 2029sqft house,185.0,7.0,5,completed,6,Acceptable service but room for improvement.,2025-11-08 17:27:08,2025-11-08 17:27:08
226,1630,client_310@synthetic.test,Client310,Test,1141,cleaner_21@synthetic.test,Cleaner21,TestAverage,638,office,735,37.99073633,23.86853344,"45 Synthetic St, Athens",Athens,2025-01-12,15:00,,49.0,Regular cleaning service needed for 735sqft space,25.0,3.0,7,completed,7,"Good job overall, minor issues but satisfied.",2025-11-08 17:27:08,2025-11-08 17:27:08
227,1690,client_370@synthetic.test,Client370,Test,1207,cleaner_87@synthetic.test,Cleaner87,TestExperienced,717,house,1646,37.92018859,23.72575045,"34 Synthetic St, Athens",Athens,2025-09-30,11:00,,130.0,Need thorough cleaning of 1646sqft house,190.0,5.0,8,completed,9,"Perfect cleaning, exceeded expectations.",2025-11-08 17:27:08,2025-11-08 17:27:08
228,1734,client_414@synthetic.test,Client414,Test,1291,cleaner_171@synthetic.test,Cleaner171,TestAverage,779,house,2740,38.124691,23.80826579,"2 Synthetic St, Athens",Athens,2025-01-10,09:00,,101.0,Need thorough cleaning of 2740sqft house,200.0,8.0,3,completed,7,"Quality work, would use again.",2025-11-08 17:27:08,2025-11-08 17:27:08
229,1627,client_307@synthetic.test,Client307,Test,1240,cleaner_120@synthetic.test,Cleaner120,TestAverage,634,house,1692,37.95739835,23.85377221,"42 Synthetic St, Athens",Athens,2025-02-02,14:00,,93.0,Need thorough cleaning of 1692sqft house,120.0,8.0,5,completed,8,Professional and on time. Recommended.,2025-11-08 17:27:08,2025-11-08 17:27:08
230,1462,client_142@synthetic.test,Client142,Test,1228,cleaner_108@synthetic.test,Cleaner108,TestBudget,412,house,1947,38.10092063,23.82195759,"8 Synthetic St, Athens",Athens,2025-03-05,14:00,,188.0,Deep cleaning required for house in Athens,110.0,6.0,7,completed,7,"Quality work, would use again.",2025-11-08 17:27:08,2025-11-08 17:27:08
231,1704,client_384@synthetic.test,Client384,Test,1215,cleaner_95@synthetic.test,Cleaner95,TestBudget,737,house,823,38.08300977,23.7753618,"117 Synthetic St, Athens",Athens,2025-08-03,14:00,,106.0,Need thorough cleaning of 823sqft house,40.0,3.0,7,completed,7,"Quality work, would use again.",2025-11-08 17:27:08,2025-11-08 17:27:08
232,1728,client_408@synthetic.test,Client408,Test,1260,cleaner_140@synthetic.test,Cleaner140,TestAverage,770,apartment,1021,37.88069423,23.72515572,"107 Synthetic St, Athens",Athens,2025-05-04,13:00,,140.0,Deep cleaning required for apartment in Athens,40.0,4.0,3,completed,8,"Quality work, would use again.",2025-11-08 17:27:08,2025-11-08 17:27:08
233,1759,client_439@synthetic.test,Client439,Test,1207,cleaner_87@synthetic.test,Cleaner87,TestExperienced,809,office,1720,38.02473808,23.80600363,"171 Synthetic St, Athens",Athens,2025-03-23,15:00,,50.0,Need thorough cleaning of 1720sqft office,255.0,7.0,6,completed,8,Professional and on time. Recommended.,2025-11-08 17:27:08,2025-11-08 17:27:08
234,1800,client_480@synthetic.test,Client480,Test,1182,cleaner_62@synthetic.test,Cleaner62,TestAverage,868,apartment,1078,37.93626558,23.77785804,"178 Synthetic St, Athens",Athens,2025-01-07,12:00,,133.0,Need thorough cleaning of 1078sqft apartment,55.0,6.0,4,completed,6,Acceptable service but room for improvement.,2025-11-08 17:27:08,2025-11-08 17:27:08
235,1623,client_303@synthetic.test,Client303,Test,1177,cleaner_57@synthetic.test,Cleaner57,TestExperienced,630,house,2904,37.84841447,23.66499923,"164 Synthetic St, Athens",Athens,2025-09-19,16:00,,194.0,Need thorough cleaning of 2904sqft house,330.0,6.0,7,completed,8,Professional and on time. Recommended.,2025-11-08 17:27:08,2025-11-08 17:27:08
236,1657,client_337@synthetic.test,Client337,Test,1181,cleaner_61@synthetic.test,Cleaner61,TestBudget,676,office,3697,37.97470997,23.58417094,"82 Synthetic St, Athens",Athens,2025-08-25,10:00,,115.0,Need thorough cleaning of 3697sqft office,280.0,7.0,3,completed,7,"Quality work, would use again.",2025-11-08 17:27:08,2025-11-08 17:27:08
238,1478,client_158@synthetic.test,Client158,Test,1151,cleaner_31@synthetic.test,Cleaner31,TestExperienced,436,apartment,653,37.90882469,23.78501523,"183 Synthetic St, Athens",Athens,2024-12-17,10:00,,75.0,Need thorough cleaning of 653sqft apartment,30.0,3.0,6,completed,8,"Good job overall, minor issues but satisfied.",2025-11-08 17:27:08,2025-11-08 17:27:08
239,1652,client_332@synthetic.test,Client332,Test,1128,cleaner_8@synthetic.test,Cleaner8,TestExperienced,669,office,4650,37.99561772,23.71844551,"144 Synthetic St, Athens",Athens,2025-06-08,08:00,,151.0,Deep cleaning required for office in Athens,530.0,7.0,7,completed,9,"Perfect cleaning, exceeded expectations.",2025-11-08 17:27:08,2025-11-08 17:27:08
240,1778,client_458@synthetic.test,Client458,Test,1121,cleaner_1@synthetic.test,Cleaner1,TestAverage,835,house,808,38.1214978,23.67603717,"178 Synthetic St, Athens",Athens,2024-11-28,12:00,,43.0,Deep cleaning required for house in Athens,45.0,3.0,3,completed,7,"Good job overall, minor issues but satisfied.",2025-11-08 17:27:08,2025-11-08 17:27:08
242,1543,client_223@synthetic.test,Client223,Test,1193,cleaner_73@synthetic.test,Cleaner73,TestExperienced,524,office,3244,37.93994843,23.83077178,"157 Synthetic St, Athens",Athens,2025-03-17,08:00,,82.0,Deep cleaning required for office in Athens,400.0,8.0,3,completed,9,"Perfect cleaning, exceeded expectations.",2025-11-08 17:27:08,2025-11-08 17:27:08
243,1587,client_267@synthetic.test,Client267,Test,1313,cleaner_193@synthetic.test,Cleaner193,TestBudget,579,house,2415,38.05384289,23.7287649,"109 Synthetic St, Athens",Athens,2025-10-27,09:00,,57.0,Deep cleaning required for house in Athens,160.0,6.0,5,completed,5,Got the job done but not exceptional.,2025-11-08 17:27:08,2025-11-08 17:27:08
244,1609,client_289@synthetic.test,Client289,Test,1175,cleaner_55@synthetic.test,Cleaner55,TestExperienced,611,house,2136,38.0190566,23.64360944,"92 Synthetic St, Athens",Athens,2025-03-06,14:00,,56.0,Need thorough cleaning of 2136sqft house,190.0,7.0,7,completed,7,"Good job overall, minor issues but satisfied.",2025-11-08 17:27:08,2025-11-08 17:27:08
246,1728,client_408@synthetic.test,Client408,Test,1256,cleaner_136@synthetic.test,Cleaner136,TestAverage,770,apartment,1021,37.88069423,23.72515572,"107 Synthetic St, Athens",Athens,2025-02-16,14:00,,62.0,Deep cleaning required for apartment in Athens,45.0,3.0,4,completed,7,"Good job overall, minor issues but satisfied.",2025-11-08 17:27:08,2025-11-08 17:27:08
247,1697,client_377@synthetic.test,Client377,Test,1126,cleaner_6@synthetic.test,Cleaner6,TestExperienced,728,house,1419,37.96453261,23.62699515,"189 Synthetic St, Athens",Athens,2025-07-01,10:00,,36.0,Regular cleaning service needed for 1419sqft space,130.0,4.0,8,completed,8,"Quality work, would use again.",2025-11-08 17:27:08,2025-11-08 17:27:08
248,1693,client_373@synthetic.test,Client373,Test,1279,cleaner_159@synthetic.test,Cleaner159,TestAverage,720,house,1669,37.87376148,23.67447379,"178 Synthetic St, Athens",Athens,2025-08-17,08:00,,188.0,Regular cleaning service needed for 1669sqft space,140.0,8.0,3,completed,6,Got the job done but not exceptional.,2025-11-08 17:27:08,2025-11-08 17:27:08
249,1524,client_204@synthetic.test,Client204,Test,1285,cleaner_165@synthetic.test,Cleaner165,TestBudget,495,office,4061,38.09702761,23.6674206,"174 Synthetic St, Athens",Athens,2025-03-12,10:00,,73.0,Regular cleaning service needed for 4061sqft space,185.0,6.0,7,completed,7,"Quality work, would use again.",2025-11-08 17:27:08,2025-11-08 17:27:08
250,1756,client_436@synthetic.test,Client436,Test,1151,cleaner_31@synthetic.test,Cleaner31,TestExperienced,805,apartment,499,38.07116111,23.62014194,"151 Synthetic St, Athens",Athens,2025-03-10,11:00,,95.0,Need thorough cleaning of 499sqft apartment,25.0,1.0,5,completed,7,"Good job overall, minor issues but satisfied.",2025-11-08 17:27:08,2025-11-08 17:27:08
251,1377,client_57@synthetic.test,Client57,Test,1187,cleaner_67@synthetic.test,Cleaner67,TestPremium,300,apartment,1451,38.00138921,23.72845075,"88 Synthetic St, Athens",Athens,2025-09-09,16:00,,193.0,Need thorough cleaning of 1451sqft apartment,215.0,6.0,6,completed,9,Outstanding work. Will definitely hire again!,2025-11-08 17:27:08,2025-11-08 17:27:08
252,1814,client_494@synthetic.test,Client494,Test,1219,cleaner_99@synthetic.test,Cleaner99,TestAverage,891,house,1757,37.92890613,23.69221128,"46 Synthetic St, Athens",Athens,2025-07-31,09:00,,44.0,Need thorough cleaning of 1757sqft house,135.0,5.0,4,completed,6,"Average cleaning, met basic expectations.",2025-11-08 17:27:08,2025-11-08 17:27:08
254,1419,client_99@synthetic.test,Client99,Test,1262,cleaner_142@synthetic.test,Cleaner142,TestAverage,359,apartment,717,38.12445048,23.75182311,"177 Synthetic St, Athens",Athens,2025-02-13,09:00,,133.0,Need thorough cleaning of 717sqft apartment,20.0,4.0,7,completed,6,"Average cleaning, met basic expectations.",2025-11-08 17:27:08,2025-11-08 17:27:08
255,1751,client_431@synthetic.test,Client431,Test,1312,cleaner_192@synthetic.test,Cleaner192,TestAverage,799,house,2843,38.01027184,23.7331835,"102 Synthetic St, Athens",Athens,2025-03-24,14:00,,190.0,Regular cleaning service needed for 2843sqft space,280.0,5.0,3,completed,8,Professional and on time. Recommended.,2025-11-08 17:27:08,2025-11-08 17:27:08
257,1423,client_103@synthetic.test,Client103,Test,1161,cleaner_41@synthetic.test,Cleaner41,TestAverage,366,apartment,1329,37.96861526,23.82332557,"139 Synthetic St, Athens",Athens,2025-06-01,09:00,,56.0,Deep cleaning required for apartment in Athens,70.0,4.0,7,completed,6,Acceptable service but room for improvement.,2025-11-08 17:27:08,2025-11-08 17:27:08
258,1407,client_87@synthetic.test,Client87,Test,1309,cleaner_189@synthetic.test,Cleaner189,TestExperienced,344,office,3599,37.96493191,23.65246884,"184 Synthetic St, Athens",Athens,2025-07-17,15:00,,134.0,Need thorough cleaning of 3599sqft office,380.0,7.0,5,completed,7,"Quality work, would use again.",2025-11-08 17:27:08,2025-11-08 17:27:08
259,1706,client_386@synthetic.test,Client386,Test,1128,cleaner_8@synthetic.test,Cleaner8,TestExperienced,739,apartment,1181,38.07426739,23.6623862,"15 Synthetic St, Athens",Athens,2025-08-20,16:00,,169.0,Regular cleaning service needed for 1181sqft space,95.0,6.0,4,completed,9,Excellent service! Very thorough and professional.,2025-11-08 17:27:08,2025-11-08 17:27:08
